transaction_id,account_id,member_id,transaction_type,amount,timestamp,recipient,channel
T0034023,ACC00958,M00958,Withdrawal,939.43,2025-07-03T07:53:24,,Branch
T0052967,ACC01464,M01464,Deposit,16293.1,2025-07-03T07:57:56,,Branch
T0036863,ACC01044,M01044,Deposit,6377.09,2025-07-03T08:17:12,,Branch
T0024881,ACC00694,M00694,Deposit,9701.82,2025-07-03T08:19:28,,Branch
T0050670,ACC01409,M01409,Withdrawal,1738.61,2025-07-03T08:22:25,,Branch
T0000074,ACC00002,M00002,Deposit,2875.42,2025-07-03T08:44:35,,Branch
T0041022,ACC01144,M01144,Withdrawal,7202.44,2025-07-03T08:51:30,,Branch
T0038032,ACC01072,M01072,Withdrawal,4844.86,2025-07-03T09:06:45,,Branch
T0035071,ACC00990,M00990,Withdrawal,3306.33,2025-07-03T09:07:34,,Branch
T0003496,ACC00098,M00098,Withdrawal,2607.07,2025-07-03T09:08:25,,Branch
T0048357,ACC01348,M01348,Withdrawal,2802.19,2025-07-03T09:11:23,,Branch
T0010388,ACC00289,M00289,Withdrawal,1342.63,2025-07-03T09:16:42,,Branch
T0020188,ACC00561,M00561,Deposit,7891.41,2025-07-03T09:28:11,,Branch
T0006929,ACC00191,M00191,Withdrawal,7170.59,2025-07-03T09:31:21,,Branch
T0041576,ACC01158,M01158,Deposit,5693.58,2025-07-03T10:18:48,,Branch
T0011748,ACC00332,M00332,Deposit,2633.1,2025-07-03T10:40:50,,Branch
T0019323,ACC00539,M00539,Withdrawal,7867.6,2025-07-03T10:41:14,,Branch
T0004644,ACC00134,M00134,Withdrawal,7554.94,2025-07-03T10:46:00,,Branch
T0011479,ACC00323,M00323,Deposit,3104.73,2025-07-03T10:47:55,,Branch
T0027345,ACC00766,M00766,Deposit,3932.19,2025-07-03T11:53:37,,Branch
T0014581,ACC00413,M00413,Withdrawal,11982.68,2025-07-03T12:24:10,,Branch
T0049448,ACC01378,M01378,Deposit,6041.52,2025-07-03T12:36:55,,Branch
T0051699,ACC01431,M01431,Deposit,1231.17,2025-07-03T12:47:07,,Branch
T0003133,ACC00088,M00088,Withdrawal,2433.02,2025-07-03T12:52:49,,Branch
T0008597,ACC00236,M00236,Withdrawal,6876.13,2025-07-03T12:53:14,,Branch
T0044175,ACC01228,M01228,Deposit,5025.86,2025-07-03T13:08:03,,Branch
T0025105,ACC00703,M00703,Withdrawal,807.82,2025-07-03T14:09:26,,Branch
T0035813,ACC01014,M01014,Deposit,30250.84,2025-07-03T14:11:37,,Branch
T0018347,ACC00511,M00511,Withdrawal,13449.6,2025-07-03T14:22:08,,Branch
T0049582,ACC01382,M01382,Deposit,14348.64,2025-07-03T14:24:24,,Branch
T0048547,ACC01353,M01353,Deposit,22150.31,2025-07-03T14:27:46,,Branch
T0015346,ACC00431,M00431,Deposit,18535.5,2025-07-03T14:31:52,,Branch
T0000003,ACC00001,M00001,Deposit,19521.65,2025-07-03T14:33:10,,Branch
T0054243,ACC01494,M01494,Deposit,10426.82,2025-07-03T14:41:37,,Branch
T0003673,ACC00104,M00104,Deposit,12943.61,2025-07-03T14:49:41,,Branch
T0030911,ACC00860,M00860,Withdrawal,9235.14,2025-07-03T14:56:39,,Branch
T0016008,ACC00446,M00446,Deposit,5100.16,2025-07-03T15:02:41,,Branch
T0029517,ACC00825,M00825,Withdrawal,1064.87,2025-07-03T15:15:44,,Branch
T0001378,ACC00044,M00044,Withdrawal,23494.87,2025-07-03T15:17:02,,Branch
T0050682,ACC01410,M01410,Deposit,22410.94,2025-07-03T15:32:16,,Branch
T0007074,ACC00194,M00194,Deposit,10988.44,2025-07-03T15:35:01,,Branch
T0026983,ACC00751,M00751,Deposit,9534.37,2025-07-03T15:36:26,,Branch
T0031342,ACC00877,M00877,Withdrawal,12976.34,2025-07-03T15:36:44,,Branch
T0036561,ACC01035,M01035,Deposit,1570.66,2025-07-03T15:48:41,,Branch
T0043803,ACC01221,M01221,Deposit,1602.47,2025-07-03T15:53:25,,Branch
T0029673,ACC00830,M00830,Withdrawal,834.03,2025-07-03T16:27:31,,Branch
T0027153,ACC00756,M00756,Withdrawal,4416.16,2025-07-03T16:30:38,,Branch
T0014134,ACC00403,M00403,Deposit,10476.52,2025-07-03T16:36:16,,Branch
T0032634,ACC00924,M00924,Withdrawal,19043.4,2025-07-03T16:37:24,,Branch
T0045336,ACC01267,M01267,Withdrawal,5078.97,2025-07-03T16:45:51,,Branch
T0035718,ACC01009,M01009,Deposit,22219.61,2025-07-03T16:46:49,,Branch
T0009190,ACC00253,M00253,Deposit,8165.62,2025-07-03T17:10:22,,Branch
T0007812,ACC00212,M00212,Deposit,12728.04,2025-07-03T17:16:50,,Branch
T0031482,ACC00883,M00883,Deposit,5007.5,2025-07-03T17:22:16,,Branch
T0033009,ACC00934,M00934,Withdrawal,2178.28,2025-07-03T17:41:49,,Branch
T0052309,ACC01449,M01449,Deposit,40565.31,2025-07-03T18:00:35,,Branch
T0026896,ACC00748,M00748,Deposit,5255.31,2025-07-03T18:37:09,,Branch
T0010782,ACC00301,M00301,Deposit,17162.26,2025-07-03T18:40:24,,Branch
T0034613,ACC00978,M00978,Deposit,2612.3,2025-07-03T19:04:40,,Branch
T0013249,ACC00378,M00378,Deposit,19866.47,2025-07-03T19:09:14,,Branch
T0019636,ACC00547,M00547,Deposit,7349.77,2025-07-03T19:24:38,,Branch
T0046996,ACC01311,M01311,Withdrawal,1778.57,2025-07-03T19:30:07,,Branch
T0038259,ACC01077,M01077,Withdrawal,8305.97,2025-07-03T19:40:56,,Branch
T0031867,ACC00895,M00895,Deposit,3664.7,2025-07-03T19:46:01,,Branch
T0028652,ACC00796,M00796,Deposit,1950.94,2025-07-03T20:01:50,,Branch
T0022109,ACC00620,M00620,Deposit,4811.02,2025-07-03T20:31:45,,Branch
T0010652,ACC00294,M00294,Deposit,7094.23,2025-07-03T20:39:46,,Branch
T0017573,ACC00489,M00489,Withdrawal,1321.97,2025-07-03T20:43:52,,Branch
T0040528,ACC01132,M01132,Withdrawal,15482.96,2025-07-03T21:07:12,,Branch
T0050829,ACC01412,M01412,Deposit,976.66,2025-07-03T21:10:49,,Branch
T0044523,ACC01236,M01236,Deposit,2042.89,2025-07-03T21:17:51,,Branch
T0025503,ACC00713,M00713,Withdrawal,8427.6,2025-07-03T21:23:47,,Branch
T0037910,ACC01069,M01069,Deposit,2601.47,2025-07-03T21:36:53,,Branch
T0034204,ACC00964,M00964,Withdrawal,5686.05,2025-07-03T21:41:10,,Branch
T0018331,ACC00510,M00510,Deposit,7501.23,2025-07-03T21:51:36,,Branch
T0006351,ACC00174,M00174,Withdrawal,7023.06,2025-07-03T21:52:50,,Branch
T0030840,ACC00859,M00859,Deposit,45291.02,2025-07-03T22:15:26,,Branch
T0014255,ACC00406,M00406,Deposit,38665.85,2025-07-03T22:15:49,,Branch
T0011822,ACC00334,M00334,Deposit,14488.04,2025-07-03T22:20:31,,Branch
T0021876,ACC00611,M00611,Deposit,9041.37,2025-07-03T23:22:31,,Branch
T0042641,ACC01189,M01189,Deposit,7852.71,2025-07-03T23:29:26,,Branch
T0021520,ACC00593,M00593,Deposit,2124.01,2025-07-03T23:30:22,,Branch
T0042337,ACC01182,M01182,Deposit,10545.65,2025-07-03T23:41:33,,Branch
T0033540,ACC00948,M00948,Withdrawal,8828.08,2025-07-03T23:55:14,,Branch
T0017030,ACC00478,M00478,Withdrawal,17486.67,2025-07-03T23:56:47,,Branch
T0019828,ACC00552,M00552,Withdrawal,3285.46,2025-07-04T00:02:41,,Branch
T0025952,ACC00727,M00727,Deposit,14438.72,2025-07-04T00:06:59,,Branch
T0053366,ACC01473,M01473,Deposit,4899.66,2025-07-04T00:11:59,,Branch
T0047679,ACC01333,M01333,Withdrawal,5230.91,2025-07-04T00:37:20,,Branch
T0033452,ACC00946,M00946,Withdrawal,24262.41,2025-07-04T00:39:43,,Branch
T0035966,ACC01018,M01018,Deposit,5220.18,2025-07-04T00:41:28,,Branch
T0038329,ACC01078,M01078,Withdrawal,10709.68,2025-07-04T00:44:06,,Branch
T0031079,ACC00864,M00864,Deposit,18931.43,2025-07-04T00:45:34,,Branch
T0047984,ACC01340,M01340,Deposit,16285.17,2025-07-04T00:51:04,,Branch
T0044816,ACC01247,M01247,Deposit,30900.62,2025-07-04T00:51:08,,Branch
T0014578,ACC00413,M00413,Withdrawal,12941.24,2025-07-04T01:16:35,,Branch
T0030841,ACC00859,M00859,Withdrawal,29343.98,2025-07-04T01:35:04,,Branch
T0033079,ACC00936,M00936,Withdrawal,20848.88,2025-07-04T01:46:51,,Branch
T0033774,ACC00954,M00954,Deposit,3868.71,2025-07-04T01:48:15,,Branch
T0045322,ACC01266,M01266,Withdrawal,36679.0,2025-07-04T01:49:33,,Branch
T0053198,ACC01469,M01469,Deposit,21237.51,2025-07-04T02:25:10,,Branch
T0019564,ACC00546,M00546,Deposit,13800.58,2025-07-04T02:47:19,,Branch
T0008413,ACC00232,M00232,Deposit,5829.05,2025-07-04T03:02:16,,Branch
T0021292,ACC00588,M00588,Deposit,1224.61,2025-07-04T04:04:16,,Branch
T0034322,ACC00968,M00968,Deposit,23403.84,2025-07-04T04:18:27,,Branch
T0049819,ACC01387,M01387,Withdrawal,6396.89,2025-07-04T04:45:17,,Branch
T0015660,ACC00439,M00439,Withdrawal,5264.49,2025-07-04T05:02:31,,Branch
T0041406,ACC01154,M01154,Withdrawal,9071.02,2025-07-04T05:03:11,,Branch
T0053614,ACC01477,M01477,Withdrawal,2750.67,2025-07-04T05:15:57,,Branch
T0017197,ACC00483,M00483,Deposit,3395.55,2025-07-04T05:24:40,,Branch
T0052965,ACC01464,M01464,Withdrawal,8292.15,2025-07-04T05:25:28,,Branch
T0025141,ACC00704,M00704,Deposit,30993.65,2025-07-04T05:25:42,,Branch
T0004045,ACC00113,M00113,Deposit,9625.57,2025-07-04T05:27:31,,Branch
T0011672,ACC00331,M00331,Deposit,38262.63,2025-07-04T05:46:09,,Branch
T0037345,ACC01055,M01055,Deposit,26659.78,2025-07-04T05:53:01,,Branch
T0025880,ACC00726,M00726,Withdrawal,3454.89,2025-07-04T05:54:29,,Branch
T0050956,ACC01415,M01415,Deposit,10152.56,2025-07-04T06:33:57,,Branch
T0043019,ACC01202,M01202,Deposit,4521.18,2025-07-04T06:36:50,,Branch
T0007373,ACC00200,M00200,Deposit,15116.15,2025-07-04T06:41:48,,Branch
T0043541,ACC01215,M01215,Withdrawal,11081.19,2025-07-04T06:44:35,,Branch
T0004999,ACC00142,M00142,Deposit,7043.26,2025-07-04T06:50:19,,Branch
T0036363,ACC01029,M01029,Withdrawal,9164.71,2025-07-04T07:02:35,,Branch
T0009317,ACC00257,M00257,Withdrawal,13882.05,2025-07-04T07:19:02,,Branch
T0014253,ACC00406,M00406,Deposit,19484.2,2025-07-04T07:20:54,,Branch
T0043964,ACC01225,M01225,Deposit,2258.84,2025-07-04T07:58:44,,Branch
T0017270,ACC00484,M00484,Withdrawal,20663.64,2025-07-04T08:00:16,,Branch
T0013525,ACC00384,M00384,Deposit,2457.56,2025-07-04T08:07:13,,Branch
T0002051,ACC00060,M00060,Withdrawal,12924.75,2025-07-04T08:09:20,,Branch
T0037719,ACC01062,M01062,Deposit,2730.84,2025-07-04T08:22:05,,Branch
T0049887,ACC01388,M01388,Deposit,4761.81,2025-07-04T08:31:37,,Branch
T0046997,ACC01311,M01311,Deposit,3222.79,2025-07-04T08:56:05,,Branch
T0024798,ACC00692,M00692,Withdrawal,2011.26,2025-07-04T08:58:33,,Branch
T0020338,ACC00566,M00566,Withdrawal,1789.56,2025-07-04T09:09:21,,Branch
T0011823,ACC00334,M00334,Deposit,26465.29,2025-07-04T09:11:42,,Branch
T0039626,ACC01107,M01107,Deposit,1403.25,2025-07-04T09:12:11,,Branch
T0032562,ACC00923,M00923,Withdrawal,12724.43,2025-07-04T09:12:15,,Branch
T0048730,ACC01361,M01361,Deposit,8165.14,2025-07-04T09:15:12,,Branch
T0028776,ACC00801,M00801,Withdrawal,3675.08,2025-07-04T09:44:48,,Branch
T0035141,ACC00991,M00991,Deposit,11766.68,2025-07-04T09:50:39,,Branch
T0046854,ACC01309,M01309,Withdrawal,16150.67,2025-07-04T09:56:30,,Branch
T0011131,ACC00315,M00315,Deposit,2636.09,2025-07-04T09:58:19,,Branch
T0052509,ACC01453,M01453,Deposit,8171.76,2025-07-04T10:20:05,,Branch
T0007563,ACC00206,M00206,Deposit,11958.77,2025-07-04T10:20:56,,Branch
T0011588,ACC00328,M00328,Deposit,1906.51,2025-07-04T10:26:51,,Branch
T0009831,ACC00270,M00270,Withdrawal,4526.12,2025-07-04T10:30:51,,Branch
T0041322,ACC01151,M01151,Deposit,14592.46,2025-07-04T10:45:07,,Branch
T0038685,ACC01087,M01087,Deposit,11725.47,2025-07-04T11:06:30,,Branch
T0012333,ACC00349,M00349,Deposit,19332.9,2025-07-04T11:20:11,,Branch
T0039174,ACC01099,M01099,Deposit,1269.5,2025-07-04T11:29:07,,Branch
T0026251,ACC00733,M00733,Withdrawal,3103.7,2025-07-04T11:33:18,,Branch
T0049089,ACC01369,M01369,Withdrawal,10430.28,2025-07-04T11:41:03,,Branch
T0020488,ACC00570,M00570,Deposit,11096.7,2025-07-04T11:42:27,,Branch
T0021081,ACC00583,M00583,Withdrawal,15665.52,2025-07-04T11:56:12,,Branch
T0047212,ACC01317,M01317,Deposit,6265.88,2025-07-04T11:59:31,,Branch
T0001012,ACC00032,M00032,Deposit,10977.76,2025-07-04T12:16:45,,Branch
T0021977,ACC00615,M00615,Withdrawal,14914.29,2025-07-04T12:27:43,,Branch
T0050533,ACC01404,M01404,Withdrawal,13754.33,2025-07-04T12:30:49,,Branch
T0024440,ACC00683,M00683,Deposit,27277.45,2025-07-04T12:31:43,,Branch
T0004850,ACC00139,M00139,Deposit,5337.08,2025-07-04T12:35:21,,Branch
T0032754,ACC00927,M00927,Withdrawal,20468.61,2025-07-04T12:55:00,,Branch
T0032752,ACC00927,M00927,Withdrawal,15206.87,2025-07-04T13:09:47,,Branch
T0050534,ACC01404,M01404,Deposit,28330.26,2025-07-04T13:15:46,,Branch
T0036365,ACC01029,M01029,Withdrawal,10620.68,2025-07-04T13:17:07,,Branch
T0029833,ACC00833,M00833,Withdrawal,11828.89,2025-07-04T13:19:36,,Branch
T0041942,ACC01171,M01171,Deposit,11464.18,2025-07-04T13:23:29,,Branch
T0018574,ACC00515,M00515,Withdrawal,2504.39,2025-07-04T13:52:37,,Branch
T0051615,ACC01429,M01429,Withdrawal,14323.88,2025-07-04T13:55:23,,Branch
T0006932,ACC00191,M00191,Withdrawal,8848.85,2025-07-04T13:59:53,,Branch
T0029915,ACC00835,M00835,Withdrawal,1929.62,2025-07-04T14:01:53,,Branch
T0005551,ACC00156,M00156,Deposit,1934.99,2025-07-04T14:08:52,,Branch
T0033950,ACC00957,M00957,Deposit,20761.99,2025-07-04T14:12:49,,Branch
T0024441,ACC00683,M00683,Withdrawal,19994.42,2025-07-04T14:15:18,,Branch
T0005398,ACC00152,M00152,Deposit,22292.3,2025-07-04T14:15:44,,Branch
T0005313,ACC00149,M00149,Deposit,13795.37,2025-07-04T14:17:03,,Branch
T0037950,ACC01070,M01070,Deposit,21487.41,2025-07-04T14:27:54,,Branch
T0038444,ACC01081,M01081,Withdrawal,2333.36,2025-07-04T14:38:20,,Branch
T0021077,ACC00583,M00583,Deposit,10728.04,2025-07-04T14:45:14,,Branch
T0040031,ACC01119,M01119,Deposit,15221.43,2025-07-04T14:46:15,,Branch
T0029083,ACC00809,M00809,Deposit,2264.3,2025-07-04T14:46:53,,Branch
T0009356,ACC00258,M00258,Withdrawal,28779.07,2025-07-04T14:59:45,,Branch
T0027152,ACC00756,M00756,Withdrawal,6767.21,2025-07-04T15:12:31,,Branch
T0018499,ACC00514,M00514,Withdrawal,14958.32,2025-07-04T15:14:04,,Branch
T0046539,ACC01301,M01301,Deposit,1966.47,2025-07-04T15:20:40,,Branch
T0020541,ACC00572,M00572,Withdrawal,16853.72,2025-07-04T15:36:53,,Branch
T0035497,ACC01003,M01003,Withdrawal,5507.36,2025-07-04T15:59:58,,Branch
T0050603,ACC01405,M01405,Deposit,10806.52,2025-07-04T16:35:30,,Branch
T0004468,ACC00127,M00127,Withdrawal,4882.51,2025-07-04T16:39:35,,Branch
T0023267,ACC00653,M00653,Deposit,13145.5,2025-07-04T16:40:23,,Branch
T0042338,ACC01182,M01182,Withdrawal,4805.86,2025-07-04T16:53:15,,Branch
T0008527,ACC00235,M00235,Deposit,14422.8,2025-07-04T17:00:35,,Branch
T0005846,ACC00164,M00164,Deposit,3136.22,2025-07-04T17:07:18,,Branch
T0044573,ACC01241,M01241,Deposit,3466.97,2025-07-04T17:19:19,,Branch
T0033007,ACC00934,M00934,Withdrawal,2243.73,2025-07-04T17:25:31,,Branch
T0024054,ACC00672,M00672,Withdrawal,2172.79,2025-07-04T17:40:20,,Branch
T0041855,ACC01168,M01168,Deposit,12958.01,2025-07-04T18:18:41,,Branch
T0011066,ACC00311,M00311,Deposit,2808.96,2025-07-04T18:54:09,,Branch
T0051461,ACC01426,M01426,Withdrawal,919.29,2025-07-04T19:03:05,,Branch
T0010781,ACC00301,M00301,Withdrawal,9995.39,2025-07-04T19:19:06,,Branch
T0053193,ACC01469,M01469,Deposit,19100.87,2025-07-04T19:53:12,,Branch
T0034062,ACC00959,M00959,Deposit,2263.02,2025-07-04T20:09:13,,Branch
T0052689,ACC01456,M01456,Withdrawal,12601.5,2025-07-04T20:15:38,,Branch
T0020875,ACC00578,M00578,Deposit,11079.11,2025-07-04T20:19:09,,Branch
T0032468,ACC00920,M00920,Withdrawal,15394.42,2025-07-04T20:24:15,,Branch
T0046816,ACC01308,M01308,Deposit,12730.02,2025-07-04T20:37:27,,Branch
T0050093,ACC01393,M01393,Deposit,2715.92,2025-07-04T21:04:02,,Branch
T0036001,ACC01019,M01019,Deposit,2062.84,2025-07-04T21:04:10,,Branch
T0001590,ACC00047,M00047,Deposit,4122.5,2025-07-04T21:13:15,,Branch
T0038565,ACC01084,M01084,Withdrawal,1562.3,2025-07-04T21:21:02,,Branch
T0000343,ACC00010,M00010,Deposit,9808.01,2025-07-04T21:32:39,,Branch
T0043246,ACC01206,M01206,Deposit,11355.43,2025-07-04T21:39:24,,Branch
T0018343,ACC00511,M00511,Deposit,25439.89,2025-07-04T22:34:23,,Branch
T0019181,ACC00536,M00536,Deposit,5573.78,2025-07-04T22:58:56,,Branch
T0014363,ACC00408,M00408,Deposit,6732.65,2025-07-04T23:21:42,,Branch
T0030999,ACC00862,M00862,Deposit,3203.75,2025-07-04T23:24:20,,Branch
T0017761,ACC00493,M00493,Deposit,5045.11,2025-07-04T23:24:24,,Branch
T0048092,ACC01342,M01342,Deposit,25572.35,2025-07-04T23:35:09,,Branch
T0007560,ACC00206,M00206,Deposit,9106.34,2025-07-04T23:40:50,,Branch
T0011625,ACC00329,M00329,Deposit,4928.69,2025-07-04T23:49:50,,Branch
T0039398,ACC01103,M01103,Deposit,4110.36,2025-07-05T00:09:37,,Branch
T0043851,ACC01223,M01223,Withdrawal,16726.14,2025-07-05T00:34:20,,Branch
T0025239,ACC00707,M00707,Deposit,14079.73,2025-07-05T01:07:52,,Branch
T0053979,ACC01486,M01486,Withdrawal,4734.68,2025-07-05T01:48:20,,Branch
T0002097,ACC00062,M00062,Deposit,22917.47,2025-07-05T01:57:14,,Branch
T0000004,ACC00001,M00001,Deposit,23198.34,2025-07-05T02:23:09,,Branch
T0026721,ACC00744,M00744,Deposit,1481.31,2025-07-05T02:26:08,,Branch
T0039172,ACC01099,M01099,Withdrawal,1147.89,2025-07-05T02:28:05,,Branch
T0014770,ACC00418,M00418,Deposit,10357.03,2025-07-05T02:31:16,,Branch
T0022828,ACC00640,M00640,Deposit,1065.03,2025-07-05T02:38:53,,Branch
T0052406,ACC01451,M01451,Deposit,4953.25,2025-07-05T02:58:12,,Branch
T0014815,ACC00420,M00420,Withdrawal,21316.61,2025-07-05T03:00:32,,Branch
T0006567,ACC00181,M00181,Deposit,25991.1,2025-07-05T03:18:52,,Branch
T0003865,ACC00108,M00108,Deposit,5395.67,2025-07-05T03:25:55,,Branch
T0048797,ACC01362,M01362,Withdrawal,1771.78,2025-07-05T03:27:59,,Branch
T0001132,ACC00035,M00035,Deposit,22249.57,2025-07-05T03:45:31,,Branch
T0032308,ACC00910,M00910,Withdrawal,21440.33,2025-07-05T04:08:30,,Branch
T0022110,ACC00620,M00620,Deposit,8181.61,2025-07-05T04:40:25,,Branch
T0026097,ACC00729,M00729,Deposit,15447.48,2025-07-05T04:40:27,,Branch
T0053265,ACC01470,M01470,Withdrawal,2798.72,2025-07-05T04:43:45,,Branch
T0001130,ACC00035,M00035,Withdrawal,13941.9,2025-07-05T04:45:15,,Branch
T0006066,ACC00170,M00170,Withdrawal,12013.52,2025-07-05T04:49:02,,Branch
T0003385,ACC00096,M00096,Deposit,3588.59,2025-07-05T04:58:28,,Branch
T0050483,ACC01402,M01402,Deposit,15458.25,2025-07-05T05:02:41,,Branch
T0005897,ACC00166,M00166,Deposit,11984.25,2025-07-05T05:17:27,,Branch
T0033417,ACC00945,M00945,Withdrawal,2222.02,2025-07-05T05:25:25,,Branch
T0050755,ACC01411,M01411,Withdrawal,15227.16,2025-07-05T05:29:44,,Branch
T0003798,ACC00107,M00107,Deposit,11653.34,2025-07-05T05:31:03,,Branch
T0008238,ACC00227,M00227,Withdrawal,14075.3,2025-07-05T05:41:27,,Branch
T0045947,ACC01286,M01286,Withdrawal,9008.72,2025-07-05T05:59:09,,Branch
T0006134,ACC00171,M00171,Withdrawal,24875.51,2025-07-05T06:11:50,,Branch
T0045705,ACC01279,M01279,Deposit,8355.36,2025-07-05T06:45:07,,Branch
T0015732,ACC00440,M00440,Withdrawal,2359.1,2025-07-05T06:52:40,,Branch
T0008705,ACC00239,M00239,Withdrawal,12663.79,2025-07-05T06:59:44,,Branch
T0007847,ACC00213,M00213,Deposit,7372.85,2025-07-05T07:05:39,,Branch
T0035777,ACC01012,M01012,Withdrawal,5110.0,2025-07-05T07:12:40,,Branch
T0037825,ACC01066,M01066,Withdrawal,3722.82,2025-07-05T07:16:22,,Branch
T0008890,ACC00246,M00246,Withdrawal,12614.16,2025-07-05T07:35:00,,Branch
T0020948,ACC00579,M00579,Deposit,2995.93,2025-07-05T07:48:13,,Branch
T0001049,ACC00033,M00033,Withdrawal,15357.99,2025-07-05T07:55:48,,Branch
T0049520,ACC01379,M01379,Withdrawal,7583.88,2025-07-05T07:59:15,,Branch
T0043732,ACC01220,M01220,Deposit,1499.9,2025-07-05T08:00:34,,Branch
T0033847,ACC00955,M00955,Withdrawal,7608.69,2025-07-05T08:11:46,,Branch
T0008286,ACC00229,M00229,Deposit,15920.69,2025-07-05T08:22:07,,Branch
T0024055,ACC00672,M00672,Withdrawal,2170.7,2025-07-05T08:26:28,,Branch
T0038223,ACC01076,M01076,Deposit,10414.68,2025-07-05T08:26:33,,Branch
T0052788,ACC01459,M01459,Deposit,10801.86,2025-07-05T08:26:57,,Branch
T0047138,ACC01316,M01316,Deposit,1241.94,2025-07-05T08:29:35,,Branch
T0040407,ACC01129,M01129,Withdrawal,17850.23,2025-07-05T08:30:53,,Branch
T0045106,ACC01255,M01255,Withdrawal,5777.68,2025-07-05T08:33:54,,Branch
T0023015,ACC00644,M00644,Deposit,5644.04,2025-07-05T08:52:37,,Branch
T0020732,ACC00576,M00576,Withdrawal,2477.78,2025-07-05T08:55:43,,Branch
T0049380,ACC01377,M01377,Deposit,14378.0,2025-07-05T09:21:12,,Branch
T0022447,ACC00630,M00630,Deposit,27357.8,2025-07-05T09:44:00,,Branch
T0038330,ACC01078,M01078,Deposit,30665.76,2025-07-05T09:56:16,,Branch
T0049085,ACC01369,M01369,Withdrawal,8478.39,2025-07-05T10:05:57,,Branch
T0048710,ACC01359,M01359,Deposit,8741.52,2025-07-05T10:11:57,,Branch
T0018989,ACC00530,M00530,Deposit,19844.14,2025-07-05T10:14:22,,Branch
T0011674,ACC00331,M00331,Deposit,58287.35,2025-07-05T10:22:31,,Branch
T0045256,ACC01262,M01262,Withdrawal,7242.32,2025-07-05T10:25:15,,Branch
T0033454,ACC00946,M00946,Deposit,6886.18,2025-07-05T10:26:41,,Branch
T0018643,ACC00516,M00516,Deposit,21172.71,2025-07-05T10:26:45,,Branch
T0048675,ACC01358,M01358,Withdrawal,1196.43,2025-07-05T10:44:10,,Branch
T0053037,ACC01465,M01465,Deposit,4950.06,2025-07-05T10:59:38,,Branch
T0050023,ACC01392,M01392,Deposit,20921.99,2025-07-05T11:02:50,,Branch
T0042858,ACC01198,M01198,Deposit,12129.54,2025-07-05T11:36:13,,Branch
T0040917,ACC01142,M01142,Deposit,8476.78,2025-07-05T11:39:19,,Branch
T0041803,ACC01166,M01166,Deposit,8514.56,2025-07-05T11:41:06,,Branch
T0008485,ACC00233,M00233,Withdrawal,12486.95,2025-07-05T11:44:43,,Branch
T0024491,ACC00685,M00685,Deposit,47474.72,2025-07-05T11:48:36,,Branch
T0048871,ACC01363,M01363,Withdrawal,21780.45,2025-07-05T11:55:24,,Branch
T0004108,ACC00115,M00115,Withdrawal,3931.87,2025-07-05T12:11:59,,Branch
T0028027,ACC00779,M00779,Withdrawal,1818.63,2025-07-05T12:12:44,,Branch
T0020224,ACC00562,M00562,Withdrawal,5117.34,2025-07-05T12:31:20,,Branch
T0024561,ACC00686,M00686,Deposit,15599.22,2025-07-05T12:38:56,,Branch
T0022624,ACC00635,M00635,Deposit,5501.21,2025-07-05T12:43:11,,Branch
T0049725,ACC01384,M01384,Withdrawal,1306.66,2025-07-05T12:59:03,,Branch
T0017570,ACC00489,M00489,Withdrawal,827.74,2025-07-05T13:07:54,,Branch
T0045244,ACC01261,M01261,Deposit,6647.08,2025-07-05T13:16:53,,Branch
T0049364,ACC01376,M01376,Withdrawal,2955.9,2025-07-05T13:33:41,,Branch
T0026788,ACC00745,M00745,Withdrawal,2548.35,2025-07-05T13:41:26,,Branch
T0052401,ACC01451,M01451,Deposit,8475.21,2025-07-05T13:47:07,,Branch
T0003459,ACC00097,M00097,Withdrawal,26272.78,2025-07-05T14:04:32,,Branch
T0028145,ACC00784,M00784,Deposit,13479.92,2025-07-05T14:09:11,,Branch
T0026646,ACC00743,M00743,Deposit,5598.39,2025-07-05T14:57:39,,Branch
T0011587,ACC00328,M00328,Deposit,2116.54,2025-07-05T15:04:30,,Branch
T0031903,ACC00896,M00896,Withdrawal,3983.79,2025-07-05T15:04:45,,Branch
T0010888,ACC00303,M00303,Withdrawal,8209.53,2025-07-05T15:13:43,,Branch
T0050094,ACC01393,M01393,Withdrawal,1961.54,2025-07-05T15:27:06,,Branch
T0053649,ACC01478,M01478,Withdrawal,10029.64,2025-07-05T16:06:15,,Branch
T0011255,ACC00318,M00318,Withdrawal,3696.08,2025-07-05T16:07:53,,Branch
T0037278,ACC01054,M01054,Deposit,2517.13,2025-07-05T16:23:14,,Branch
T0014819,ACC00420,M00420,Deposit,11322.34,2025-07-05T16:35:12,,Branch
T0031978,ACC00898,M00898,Deposit,6153.0,2025-07-05T17:00:33,,Branch
T0006568,ACC00181,M00181,Withdrawal,12625.02,2025-07-05T17:01:47,,Branch
T0050092,ACC01393,M01393,Withdrawal,2861.39,2025-07-05T17:09:29,,Branch
T0037722,ACC01062,M01062,Withdrawal,3092.21,2025-07-05T17:12:54,,Branch
T0017680,ACC00491,M00491,Withdrawal,2373.29,2025-07-05T17:21:50,,Branch
T0024265,ACC00679,M00679,Deposit,11643.55,2025-07-05T17:25:23,,Branch
T0016744,ACC00469,M00469,Deposit,8426.36,2025-07-05T17:30:42,,Branch
